year	rel_temperature	rel_pptn
79529	-1.7297	-0.346612157
79528	-1.7304	-0.346579452
79527	-1.7311	-0.346546746
79526	-1.7318	-0.346514041
79525	-1.7325	-0.346481335
79524	-1.7332	-0.34644863
79523	-1.7339	-0.346415924
79522	-1.7346	-0.346383219
79521	-1.7353	-0.346350513
79520	-1.736	-0.346317808
79519	-1.7367	-0.346285102
79518	-1.7374	-0.346252397
79517	-1.7381	-0.346219691
79516	-1.7388	-0.346186985
79515	-1.7395	-0.34615428
79514	-1.7402	-0.346121574
79513	-1.7409	-0.346088869
79512	-1.7416	-0.346056163
79511	-1.7423	-0.346023458
79510	-1.743	-0.345990752
79509	-1.7437	-0.345958047
79508	-1.7444	-0.345925341
79507	-1.7451	-0.345892636
79506	-1.7458	-0.34585993
79505	-1.7465	-0.345827225
79504	-1.7472	-0.345794519
79503	-1.7479	-0.345761813
79502	-1.7486	-0.345729108
79501	-1.7493	-0.345696402
79500	-1.75	-0.345663697
79499	-1.7507	-0.345630991
79498	-1.7514	-0.345598286
79497	-1.7521	-0.34556558
79496	-1.7528	-0.345532875
79495	-1.7535	-0.345500169
79494	-1.7542	-0.345467464
79493	-1.7549	-0.345434758
79492	-1.7556	-0.345402053
79491	-1.7563	-0.345369347
79490	-1.757	-0.345336641
79489	-1.7577	-0.345303936
79488	-1.7584	-0.34527123
79487	-1.7591	-0.345238525
79486	-1.7598	-0.345205819
79485	-1.7605	-0.345173114
79484	-1.7612	-0.345140408
79483	-1.7619	-0.345107703
79482	-1.7626	-0.345074997
79481	-1.7633	-0.345042292
79480	-1.764	-0.345009586
79479	-1.7647	-0.344976881
79478	-1.7654	-0.344944175
79477	-1.7661	-0.344911469
79476	-1.7668	-0.344878764
79475	-1.7675	-0.344846058
79474	-1.7682	-0.344813353
79473	-1.7689	-0.344780647
79472	-1.7696	-0.344747942
79471	-1.7703	-0.344715236
79470	-1.771	-0.344682531
79469	-1.7717	-0.344649825
79468	-1.7724	-0.34461712
79467	-1.7731	-0.344584414
79466	-1.7738	-0.344551709
79465	-1.7745	-0.344519003
79464	-1.7752	-0.344486298
79463	-1.7759	-0.344453592
79462	-1.7766	-0.344420886
79461	-1.7773	-0.344388181
79460	-1.778	-0.344355475
79459	-1.7787	-0.34432277
79458	-1.7794	-0.344290064
79457	-1.7801	-0.344257359
79456	-1.7808	-0.344224653
79455	-1.7815	-0.344191948
79454	-1.7822	-0.344159242
79453	-1.7829	-0.344126537
79452	-1.7836	-0.344093831
79451	-1.7843	-0.344061126
79450	-1.785	-0.34402842
79449	-1.7857	-0.343995714
79448	-1.7864	-0.343963009
79447	-1.7871	-0.343930303
79446	-1.7878	-0.343897598
79445	-1.7885	-0.343864892
79444	-1.7892	-0.343832187
79443	-1.7899	-0.343799481
79442	-1.7906	-0.343766776
79441	-1.7913	-0.34373407
79440	-1.792	-0.343701365
79439	-1.7927	-0.343668659
79438	-1.7934	-0.343635954
79437	-1.7941	-0.343603248
79436	-1.7948	-0.343570542
79435	-1.7955	-0.343537837
79434	-1.7962	-0.343505131
79433	-1.7969	-0.343472426
79432	-1.7976	-0.34343972
79431	-1.7983	-0.343407015
79430	-1.799	-0.343374309
79429	-1.7997	-0.343341604
79428	-1.8004	-0.343308898
79427	-1.8011	-0.343276193
79426	-1.8018	-0.343243487
79425	-1.8025	-0.343210782
79424	-1.8032	-0.343178076
79423	-1.8039	-0.34314537
79422	-1.8046	-0.343112665
79421	-1.8053	-0.343079959
79420	-1.806	-0.343047254
79419	-1.8067	-0.343014548
79418	-1.8074	-0.342981843
79417	-1.8081	-0.342949137
79416	-1.8088	-0.342916432
79415	-1.8095	-0.342883726
79414	-1.8102	-0.342851021
79413	-1.8109	-0.342818315
79412	-1.8116	-0.34278561
79411	-1.8123	-0.342752904
79410	-1.813	-0.342720198
79409	-1.8137	-0.342687493
79408	-1.8144	-0.342654787
79407	-1.8151	-0.342622082
79406	-1.8158	-0.342589376
79405	-1.8165	-0.342556671
79404	-1.8172	-0.342523965
79403	-1.8179	-0.34249126
79402	-1.8186	-0.342458554
79401	-1.8193	-0.342425849
79400	-1.82	-0.342393143
79399	-1.8207	-0.342360438
79398	-1.8214	-0.342327732
79397	-1.8221	-0.342295027
79396	-1.8228	-0.342262321
79395	-1.8235	-0.342229615
79394	-1.8242	-0.34219691
79393	-1.8249	-0.342164204
79392	-1.8256	-0.342131499
79391	-1.8263	-0.342098793
79390	-1.827	-0.342066088
79389	-1.8277	-0.342033382
79388	-1.8284	-0.342000677
79387	-1.8291	-0.341967971
79386	-1.8298	-0.341935266
79385	-1.8305	-0.34190256
79384	-1.8312	-0.341869855
79383	-1.8319	-0.341837149
79382	-1.8326	-0.341804443
79381	-1.8333	-0.341771738
79380	-1.834	-0.341739032
79379	-1.8347	-0.341706327
79378	-1.8354	-0.341673621
79377	-1.8361	-0.341640916
79376	-1.8368	-0.34160821
79375	-1.8375	-0.341575505
79374	-1.8382	-0.341542799
79373	-1.8389	-0.341510094
79372	-1.8396	-0.341477388
79371	-1.8403	-0.341444683
79370	-1.841	-0.341411977
79369	-1.8417	-0.341379271
79368	-1.8424	-0.341346566
79367	-1.8431	-0.34131386
79366	-1.8438	-0.341281155
79365	-1.8445	-0.341248449
79364	-1.8452	-0.341215744
79363	-1.8459	-0.341183038
79362	-1.8466	-0.341150333
79361	-1.8473	-0.341117627
79360	-1.848	-0.341084922
79359	-1.8487	-0.341052216
79358	-1.8494	-0.341019511
79357	-1.8501	-0.340986805
79356	-1.8508	-0.340954099
79355	-1.8515	-0.340921394
79354	-1.8522	-0.340888688
79353	-1.8529	-0.340855983
79352	-1.8536	-0.340823277
79351	-1.8543	-0.340790572
79350	-1.855	-0.340757866
79349	-1.8557	-0.340725161
79348	-1.8564	-0.340692455
79347	-1.8571	-0.34065975
79346	-1.8578	-0.340627044
79345	-1.8585	-0.340594339
79344	-1.8592	-0.340561633
79343	-1.8599	-0.340528927
79342	-1.8606	-0.340496222
79341	-1.8613	-0.340463516
79340	-1.862	-0.340430811
79339	-1.8627	-0.340398105
79338	-1.8634	-0.3403654
79337	-1.8641	-0.340332694
79336	-1.8648	-0.340299989
79335	-1.8655	-0.340267283
79334	-1.8662	-0.340234578
79333	-1.8669	-0.340201872
79332	-1.8676	-0.340169167
79331	-1.8683	-0.340136461
79330	-1.869	-0.340103755
79329	-1.8697	-0.34007105
79328	-1.8704	-0.340038344
79327	-1.8711	-0.340005639
79326	-1.8718	-0.339972933
79325	-1.8725	-0.339940228
79324	-1.8732	-0.339907522
79323	-1.8739	-0.339874817
79322	-1.8746	-0.339842111
79321	-1.8753	-0.339809406
79320	-1.876	-0.3397767
79319	-1.8767	-0.339743995
79318	-1.8774	-0.339711289
79317	-1.8781	-0.339678584
79316	-1.8788	-0.339645878
79315	-1.8795	-0.339613172
79314	-1.8802	-0.339580467
79313	-1.8809	-0.339547761
79312	-1.8816	-0.339515056
79311	-1.8823	-0.33948235
79310	-1.883	-0.339449645
79309	-1.8837	-0.339416939
79308	-1.8844	-0.339384234
79307	-1.8851	-0.339351528
79306	-1.8858	-0.339318823
79305	-1.8865	-0.339286117
79304	-1.8872	-0.339253412
79303	-1.8879	-0.339220706
79302	-1.8886	-0.339188
79301	-1.8893	-0.339155295
79300	-1.89	-0.339122589
79299	-1.8907	-0.339089884
79298	-1.8914	-0.339057178
79297	-1.8921	-0.339024473
79296	-1.8928	-0.338991767
79295	-1.8935	-0.338959062
79294	-1.8942	-0.338926356
79293	-1.8949	-0.338893651
79292	-1.8956	-0.338860945
79291	-1.8963	-0.33882824
79290	-1.897	-0.338795534
79289	-1.8977	-0.338762828
79288	-1.8984	-0.338730123
79287	-1.8991	-0.338697417
79286	-1.8998	-0.338664712
79285	-1.9005	-0.338632006
79284	-1.9012	-0.338599301
79283	-1.9019	-0.338566595
79282	-1.9026	-0.33853389
79281	-1.9033	-0.338501184
79280	-1.904	-0.338468479
79279	-1.9047	-0.338435773
79278	-1.9054	-0.338403068
79277	-1.9061	-0.338370362
79276	-1.9068	-0.338337656
79275	-1.9075	-0.338304951
79274	-1.9082	-0.338272245
79273	-1.9089	-0.33823954
79272	-1.9096	-0.338206834
79271	-1.9103	-0.338174129
79270	-1.911	-0.338141423
79269	-1.9117	-0.338108718
79268	-1.9124	-0.338076012
79267	-1.9131	-0.338043307
79266	-1.9138	-0.338010601
79265	-1.9145	-0.337977896
79264	-1.9152	-0.33794519
79263	-1.9159	-0.337912484
79262	-1.9166	-0.337879779
79261	-1.9173	-0.337847073
79260	-1.918	-0.337814368
79259	-1.9187	-0.337781662
79258	-1.9194	-0.337748957
79257	-1.9201	-0.337716251
79256	-1.9208	-0.337683546
79255	-1.9215	-0.33765084
79254	-1.9222	-0.337618135
79253	-1.9229	-0.337585429
79252	-1.9236	-0.337552724
79251	-1.9243	-0.337520018
79250	-1.925	-0.337487313
79249	-1.9257	-0.337454607
79248	-1.9264	-0.337421901
79247	-1.9271	-0.337389196
79246	-1.9278	-0.33735649
79245	-1.9285	-0.337323785
79244	-1.9292	-0.337291079
79243	-1.9299	-0.337258374
79242	-1.9306	-0.337225668
79241	-1.9313	-0.337192963
79240	-1.932	-0.337160257
79239	-1.9327	-0.337127552
79238	-1.9334	-0.337094846
79237	-1.9341	-0.337062141
79236	-1.9348	-0.337029435
79235	-1.9355	-0.336996729
79234	-1.9362	-0.336964024
79233	-1.9369	-0.336931318
79232	-1.9376	-0.336898613
79231	-1.9383	-0.336865907
79230	-1.939	-0.336833202
79229	-1.9397	-0.336800496
79228	-1.9404	-0.336767791
79227	-1.9411	-0.336735085
79226	-1.9418	-0.33670238
79225	-1.9425	-0.336669674
79224	-1.9432	-0.336636969
79223	-1.9439	-0.336604263
79222	-1.9446	-0.336571557
79221	-1.9453	-0.336538852
79220	-1.946	-0.336506146
79219	-1.9467	-0.336473441
79218	-1.9474	-0.336440735
79217	-1.9481	-0.33640803
79216	-1.9488	-0.336375324
79215	-1.9495	-0.336342619
79214	-1.9502	-0.336309913
79213	-1.9509	-0.336277208
79212	-1.9516	-0.336244502
79211	-1.9523	-0.336211797
79210	-1.953	-0.336179091
79209	-1.9537	-0.336146385
79208	-1.9544	-0.33611368
79207	-1.9551	-0.336080974
79206	-1.9558	-0.336048269
79205	-1.9565	-0.336015563
79204	-1.9572	-0.335982858
79203	-1.9579	-0.335950152
79202	-1.9586	-0.335917447
79201	-1.9593	-0.335884741
79200	-1.96	-0.335852036
79199	-1.9607	-0.33581933
79198	-1.9614	-0.335786625
79197	-1.9621	-0.335753919
79196	-1.9628	-0.335721213
79195	-1.9635	-0.335688508
79194	-1.9642	-0.335655802
79193	-1.9649	-0.335623097
79192	-1.9656	-0.335590391
79191	-1.9663	-0.335557686
79190	-1.967	-0.33552498
79189	-1.9677	-0.335492275
79188	-1.9684	-0.335459569
79187	-1.9691	-0.335426864
79186	-1.9698	-0.335394158
79185	-1.9705	-0.335361453
79184	-1.9712	-0.335328747
79183	-1.9719	-0.335296042
79182	-1.9726	-0.335263336
79181	-1.9733	-0.33523063
79180	-1.974	-0.335197925
79179	-1.9747	-0.335165219
79178	-1.9754	-0.335132514
79177	-1.9761	-0.335099808
79176	-1.9768	-0.335067103
79175	-1.9775	-0.335034397
79174	-1.9782	-0.335001692
79173	-1.9789	-0.334968986
79172	-1.9796	-0.334936281
79171	-1.9803	-0.334903575
79170	-1.981	-0.33487087
79169	-1.9817	-0.334838164
79168	-1.9824	-0.334805458
79167	-1.9831	-0.334772753
79166	-1.9838	-0.334740047
79165	-1.9845	-0.334707342
79164	-1.9852	-0.334674636
79163	-1.9859	-0.334641931
79162	-1.9866	-0.334609225
79161	-1.9873	-0.33457652
79160	-1.988	-0.334543814
79159	-1.9887	-0.334511109
79158	-1.9894	-0.334478403
79157	-1.9901	-0.334445698
79156	-1.9908	-0.334412992
79155	-1.9915	-0.334380286
79154	-1.9922	-0.334347581
79153	-1.9929	-0.334314875
79152	-1.9936	-0.33428217
79151	-1.9943	-0.334249464
79150	-1.995	-0.334216759
79149	-1.9957	-0.334184053
79148	-1.9964	-0.334151348
79147	-1.9971	-0.334118642
79146	-1.9978	-0.334085937
79145	-1.9985	-0.334053231
79144	-1.9992	-0.334020526
79143	-1.9999	-0.33398782
79142	-2.0006	-0.333955114
79141	-2.0013	-0.333922409
79140	-2.002	-0.333889703
79139	-2.0027	-0.333856998
79138	-2.0034	-0.333824292
79137	-2.0041	-0.333791587
79136	-2.0048	-0.333758881
79135	-2.0055	-0.333726176
79134	-2.0062	-0.33369347
79133	-2.0069	-0.333660765
79132	-2.0076	-0.333628059
79131	-2.0083	-0.333595354
79130	-2.009	-0.333562648
79129	-2.0097	-0.333529942
79128	-2.0104	-0.333497237
79127	-2.0111	-0.333464531
79126	-2.0118	-0.333431826
79125	-2.0125	-0.33339912
79124	-2.0132	-0.333366415
79123	-2.0139	-0.333333709
79122	-2.0146	-0.333301004
79121	-2.0153	-0.333268298
79120	-2.016	-0.333235593
79119	-2.0167	-0.333202887
79118	-2.0174	-0.333170182
79117	-2.0181	-0.333137476
79116	-2.0188	-0.33310477
79115	-2.0195	-0.333072065
79114	-2.0202	-0.333039359
79113	-2.0209	-0.333006654
79112	-2.0216	-0.332973948
79111	-2.0223	-0.332941243
79110	-2.023	-0.332908537
79109	-2.0237	-0.332875832
79108	-2.0244	-0.332843126
79107	-2.0251	-0.332810421
79106	-2.0258	-0.332777715
79105	-2.0265	-0.33274501
79104	-2.0272	-0.332712304
79103	-2.0279	-0.332679599
79102	-2.0286	-0.332646893
79101	-2.0293	-0.332614187
79100	-2.03	-0.332581482
79099	-2.0307	-0.332548776
79098	-2.0314	-0.332516071
79097	-2.0321	-0.332483365
79096	-2.0328	-0.33245066
79095	-2.0335	-0.332417954
79094	-2.0342	-0.332385249
79093	-2.0349	-0.332352543
79092	-2.0356	-0.332319838
79091	-2.0363	-0.332287132
79090	-2.037	-0.332254427
79089	-2.0377	-0.332221721
79088	-2.0384	-0.332189015
79087	-2.0391	-0.33215631
79086	-2.0398	-0.332123604
79085	-2.0405	-0.332090899
79084	-2.0412	-0.332058193
79083	-2.0419	-0.332025488
79082	-2.0426	-0.331992782
79081	-2.0433	-0.331960077
79080	-2.044	-0.331927371
79079	-2.0447	-0.331894666
79078	-2.0454	-0.33186196
79077	-2.0461	-0.331829255
79076	-2.0468	-0.331796549
79075	-2.0475	-0.331763843
79074	-2.0482	-0.331731138
79073	-2.0489	-0.331698432
79072	-2.0496	-0.331665727
79071	-2.0503	-0.331633021
79070	-2.051	-0.331600316
79069	-2.0517	-0.33156761
79068	-2.0524	-0.331534905
79067	-2.0531	-0.331502199
79066	-2.0538	-0.331469494
79065	-2.0545	-0.331436788
79064	-2.0552	-0.331404083
79063	-2.0559	-0.331371377
79062	-2.0566	-0.331338671
79061	-2.0573	-0.331305966
79060	-2.058	-0.33127326
79059	-2.0587	-0.331240555
79058	-2.0594	-0.331207849
79057	-2.0601	-0.331175144
79056	-2.0608	-0.331142438
79055	-2.0615	-0.331109733
79054	-2.0622	-0.331077027
79053	-2.0629	-0.331044322
79052	-2.0636	-0.331011616
79051	-2.0643	-0.330978911
79050	-2.065	-0.330946205
79049	-2.0657	-0.330913499
79048	-2.0664	-0.330880794
79047	-2.0671	-0.330848088
79046	-2.0678	-0.330815383
79045	-2.0685	-0.330782677
79044	-2.0692	-0.330749972
79043	-2.0699	-0.330717266
79042	-2.0706	-0.330684561
79041	-2.0713	-0.330651855
79040	-2.072	-0.33061915
79039	-2.0727	-0.330586444
79038	-2.0734	-0.330553739
79037	-2.0741	-0.330521033
79036	-2.0748	-0.330488328
79035	-2.0755	-0.330455622
79034	-2.0762	-0.330422916
79033	-2.0769	-0.330390211
79032	-2.0776	-0.330357505
79031	-2.0783	-0.3303248
79030	-2.079	-0.330292094
79029	-2.0797	-0.330259389
79028	-2.0804	-0.330226683
79027	-2.0811	-0.330193978
79026	-2.0818	-0.330161272
79025	-2.0825	-0.330128567
79024	-2.0832	-0.330095861
79023	-2.0839	-0.330063156
79022	-2.0846	-0.33003045
79021	-2.0853	-0.329997744
79020	-2.086	-0.329965039
79019	-2.0867	-0.329932333
79018	-2.0874	-0.329899628
79017	-2.0881	-0.329866922
79016	-2.0888	-0.329834217
79015	-2.0895	-0.329801511
79014	-2.0902	-0.329768806
79013	-2.0909	-0.3297361
79012	-2.0916	-0.329703395
79011	-2.0923	-0.329670689
79010	-2.093	-0.329637984
79009	-2.0937	-0.329605278
79008	-2.0944	-0.329572572
79007	-2.0951	-0.329539867
79006	-2.0958	-0.329507161
79005	-2.0965	-0.329474456
79004	-2.0972	-0.32944175
79003	-2.0979	-0.329409045
79002	-2.0986	-0.329376339
79001	-2.0993	-0.329343634
79000	-2.1	-0.329310928
78999	-2.1002	-0.329333484
78998	-2.1004	-0.329356039
78997	-2.1006	-0.329378595
78996	-2.1008	-0.32940115
78995	-2.101	-0.329423706
78994	-2.1012	-0.329446261
78993	-2.1014	-0.329468817
78992	-2.1016	-0.329491373
78991	-2.1018	-0.329513928
78990	-2.102	-0.329536484
78989	-2.1022	-0.329559039
78988	-2.1024	-0.329581595
78987	-2.1026	-0.32960415
78986	-2.1028	-0.329626706
78985	-2.103	-0.329649261
78984	-2.1032	-0.329671817
78983	-2.1034	-0.329694372
78982	-2.1036	-0.329716928
78981	-2.1038	-0.329739483
78980	-2.104	-0.329762039
78979	-2.1042	-0.329784595
78978	-2.1044	-0.32980715
78977	-2.1046	-0.329829706
78976	-2.1048	-0.329852261
78975	-2.105	-0.329874817
78974	-2.1052	-0.329897372
78973	-2.1054	-0.329919928
78972	-2.1056	-0.329942483
78971	-2.1058	-0.329965039
78970	-2.106	-0.329987594
78969	-2.1062	-0.33001015
78968	-2.1064	-0.330032706
78967	-2.1066	-0.330055261
78966	-2.1068	-0.330077817
78965	-2.107	-0.330100372
78964	-2.1072	-0.330122928
78963	-2.1074	-0.330145483
78962	-2.1076	-0.330168039
78961	-2.1078	-0.330190594
78960	-2.108	-0.33021315
78959	-2.1082	-0.330235705
78958	-2.1084	-0.330258261
78957	-2.1086	-0.330280817
78956	-2.1088	-0.330303372
78955	-2.109	-0.330325928
78954	-2.1092	-0.330348483
78953	-2.1094	-0.330371039
78952	-2.1096	-0.330393594
78951	-2.1098	-0.33041615
78950	-2.11	-0.330438705
78949	-2.1102	-0.330461261
78948	-2.1104	-0.330483816
78947	-2.1106	-0.330506372
78946	-2.1108	-0.330528927
78945	-2.111	-0.330551483
78944	-2.1112	-0.330574039
78943	-2.1114	-0.330596594
78942	-2.1116	-0.33061915
78941	-2.1118	-0.330641705
78940	-2.112	-0.330664261
78939	-2.1122	-0.330686816
78938	-2.1124	-0.330709372
78937	-2.1126	-0.330731927
78936	-2.1128	-0.330754483
78935	-2.113	-0.330777038
78934	-2.1132	-0.330799594
78933	-2.1134	-0.33082215
78932	-2.1136	-0.330844705
78931	-2.1138	-0.330867261
78930	-2.114	-0.330889816
78929	-2.1142	-0.330912372
78928	-2.1144	-0.330934927
78927	-2.1146	-0.330957483
78926	-2.1148	-0.330980038
78925	-2.115	-0.331002594
78924	-2.1152	-0.331025149
78923	-2.1154	-0.331047705
78922	-2.1156	-0.331070261
78921	-2.1158	-0.331092816
78920	-2.116	-0.331115372
78919	-2.1162	-0.331137927
78918	-2.1164	-0.331160483
78917	-2.1166	-0.331183038
78916	-2.1168	-0.331205594
78915	-2.117	-0.331228149
78914	-2.1172	-0.331250705
78913	-2.1174	-0.33127326
78912	-2.1176	-0.331295816
78911	-2.1178	-0.331318371
78910	-2.118	-0.331340927
78909	-2.1182	-0.331363483
78908	-2.1184	-0.331386038
78907	-2.1186	-0.331408594
78906	-2.1188	-0.331431149
78905	-2.119	-0.331453705
78904	-2.1192	-0.33147626
78903	-2.1194	-0.331498816
78902	-2.1196	-0.331521371
78901	-2.1198	-0.331543927
78900	-2.12	-0.331566482
78899	-2.1202	-0.331589038
78898	-2.1204	-0.331611594
78897	-2.1206	-0.331634149
78896	-2.1208	-0.331656705
78895	-2.121	-0.33167926
78894	-2.1212	-0.331701816
78893	-2.1214	-0.331724371
78892	-2.1216	-0.331746927
78891	-2.1218	-0.331769482
78890	-2.122	-0.331792038
78889	-2.1222	-0.331814593
78888	-2.1224	-0.331837149
78887	-2.1226	-0.331859705
78886	-2.1228	-0.33188226
78885	-2.123	-0.331904816
78884	-2.1232	-0.331927371
78883	-2.1234	-0.331949927
78882	-2.1236	-0.331972482
78881	-2.1238	-0.331995038
78880	-2.124	-0.332017593
78879	-2.1242	-0.332040149
78878	-2.1244	-0.332062704
78877	-2.1246	-0.33208526
78876	-2.1248	-0.332107815
78875	-2.125	-0.332130371
78874	-2.1252	-0.332152927
78873	-2.1254	-0.332175482
78872	-2.1256	-0.332198038
78871	-2.1258	-0.332220593
78870	-2.126	-0.332243149
78869	-2.1262	-0.332265704
78868	-2.1264	-0.33228826
78867	-2.1266	-0.332310815
78866	-2.1268	-0.332333371
78865	-2.127	-0.332355926
78864	-2.1272	-0.332378482
78863	-2.1274	-0.332401038
78862	-2.1276	-0.332423593
78861	-2.1278	-0.332446149
78860	-2.128	-0.332468704
78859	-2.1282	-0.33249126
78858	-2.1284	-0.332513815
78857	-2.1286	-0.332536371
78856	-2.1288	-0.332558926
78855	-2.129	-0.332581482
78854	-2.1292	-0.332604037
78853	-2.1294	-0.332626593
78852	-2.1296	-0.332649149
78851	-2.1298	-0.332671704
78850	-2.13	-0.33269426
78849	-2.1302	-0.332716815
78848	-2.1304	-0.332739371
78847	-2.1306	-0.332761926
78846	-2.1308	-0.332784482
78845	-2.131	-0.332807037
78844	-2.1312	-0.332829593
78843	-2.1314	-0.332852148
78842	-2.1316	-0.332874704
78841	-2.1318	-0.33289726
78840	-2.132	-0.332919815
78839	-2.1322	-0.332942371
78838	-2.1324	-0.332964926
78837	-2.1326	-0.332987482
78836	-2.1328	-0.333010037
78835	-2.133	-0.333032593
78834	-2.1332	-0.333055148
78833	-2.1334	-0.333077704
78832	-2.1336	-0.333100259
78831	-2.1338	-0.333122815
78830	-2.134	-0.33314537
78829	-2.1342	-0.333167926
78828	-2.1344	-0.333190482
78827	-2.1346	-0.333213037
78826	-2.1348	-0.333235593
78825	-2.135	-0.333258148
78824	-2.1352	-0.333280704
78823	-2.1354	-0.333303259
78822	-2.1356	-0.333325815
78821	-2.1358	-0.33334837
78820	-2.136	-0.333370926
78819	-2.1362	-0.333393481
78818	-2.1364	-0.333416037
78817	-2.1366	-0.333438593
78816	-2.1368	-0.333461148
78815	-2.137	-0.333483704
78814	-2.1372	-0.333506259
78813	-2.1374	-0.333528815
78812	-2.1376	-0.33355137
78811	-2.1378	-0.333573926
78810	-2.138	-0.333596481
78809	-2.1382	-0.333619037
78808	-2.1384	-0.333641592
78807	-2.1386	-0.333664148
78806	-2.1388	-0.333686704
78805	-2.139	-0.333709259
78804	-2.1392	-0.333731815
78803	-2.1394	-0.33375437
78802	-2.1396	-0.333776926
78801	-2.1398	-0.333799481
78800	-2.14	-0.333822037
78799	-2.1402	-0.333844592
78798	-2.1404	-0.333867148
78797	-2.1406	-0.333889703
78796	-2.1408	-0.333912259
78795	-2.141	-0.333934814
78794	-2.1412	-0.33395737
78793	-2.1414	-0.333979926
78792	-2.1416	-0.334002481
78791	-2.1418	-0.334025037
78790	-2.142	-0.334047592
78789	-2.1422	-0.334070148
78788	-2.1424	-0.334092703
78787	-2.1426	-0.334115259
